0	307093
1	245692
2	245692
3	245692
4	245689
5	245686
6	245684
7	184293
8	184291
9	184291
10	184285
11	184285
12	184285
13	184285
14	184284
15	184284
16	184284
17	184284
18	184284
19	184283
20	184283
21	184283
22	184283
23	184283
24	184283
25	184283
26	184283
27	184283
28	184283
29	184283
30	184283
31	184282
32	184282
33	184282
34	184282
35	184282
36	184281
37	184281
38	184281
39	184281
40	184281
41	184281
42	184281
43	184280
44	184280
45	184280
46	184280
47	184280
48	184279
49	184279
50	184279
51	184279
52	184279
53	184279
54	184279
55	184279
56	184279
57	184279
58	184279
59	184279
60	184279
61	184278
62	184278
63	184278
64	184278
65	184278
66	184278
67	184278
68	184278
69	184278
70	184278
71	184278
72	184278
73	184278
74	184278
75	184278
76	184277
77	184277
78	184277
79	184277
80	184277
81	184277
82	184277
83	184277
84	184277
85	184277
86	184277
87	184276
88	184276
89	184276
90	184276
91	184276
92	184276
93	184276
94	184276
95	184276
96	184276
97	184276
98	184276
99	184276
100	184276
101	184276
102	184276
103	184276
104	184276
105	184276
106	184276
107	184276
108	184276
109	184276
110	184276
111	184276
112	184275
113	184275
114	184275
115	184275
116	184275
117	184275
118	184275
119	184275
120	184275
121	184275
122	184275
123	184275
124	184275
125	184275
126	184275
127	184275
128	184275
129	184275
130	184275
131	184275
132	184274
133	184274
134	184274
135	184274
136	184274
137	184274
138	184274
139	184274
140	184274
141	184274
142	184274
143	184274
144	184274
145	184274
146	184274
147	184274
148	184274
149	184274
150	184274
151	184274
152	184274
153	184274
154	184274
155	184274
156	184274
157	184274
158	184274
159	184274
160	184274
161	184274
162	184274
163	184274
164	184274
165	184274
166	184274
167	184273
168	184273
169	184273
170	184273
171	184273
172	184273
173	184273
174	184273
175	184273
176	184273
177	184273
178	184273
179	184273
180	184273
181	184273
182	184273
183	184273
184	184273
185	184273
186	184273
187	184273
188	184273
189	184273
190	184273
191	184273
192	184273
193	184273
194	184273
195	184273
196	184273
197	184273
198	184273
199	184273
200	184273
201	184273
202	184273
203	184273
204	184273
205	184273
206	184273
207	184273
208	184273
209	184273
210	184273
211	184273
212	184273
213	184273
214	184273
215	184273
216	184273
217	184273
218	184273
219	184273
220	184273
221	184273
222	184273
223	184273
224	184273
225	184273
226	184273
227	184273
228	184273
229	184273
230	184273
231	184273
232	184273
233	184273
234	184273
235	184273
236	184273
237	184273
238	184273
239	184273
240	184273
241	184273
242	184273
243	184273
244	184273
245	184273
246	184273
247	184273
248	184273
249	184273
250	184273
251	184273
252	184273
253	184273
254	184273
255	184273
256	184273
257	184273
258	184273
259	184273
260	184273
261	184273
262	184273
263	184273
264	184273
265	184273
266	184273
267	184273
268	184273
269	184273
270	184273
271	184273
272	184273
273	184273
274	184273
275	184273
276	184273
277	184273
278	184273
279	184273
280	184273
281	184273
282	184273
283	184273
284	184273
285	184273
286	184273
287	184273
288	184273
289	184273
290	184273
291	184273
292	184273
293	184273
294	184273
295	184273
296	184273
297	184273
298	184273
299	184273
300	184272
301	184272
302	184272
303	184272
304	184272
305	184272
306	184272
307	184272
308	184272
309	184272
310	184272
311	184272
312	184272
313	184272
314	184272
